"dialogue_id","movie_title","movie_chapter","chapter_id","place_name","place_category","character_name","gender","house","species","dialogue","dialogue_no_spells","dialogue_cleaned"
4741,"Harry Potter and the Half-Blood Prince",4,161,"The Burrow","Dwellings","Molly Weasley","Female","Gryffindor","Human","You're worse than Fred and George.","You're worse than Fred and George.","youre worse  fred  georg"
5917,"Harry Potter and the Deathly Hallows Part 1",6,189,"The Burrow","Dwellings","Ginny Weasley","Female","Gryffindor","Human","Zip me up, will you.","Zip me up, will you.","zip   will"
4747,"Harry Potter and the Half-Blood Prince",4,161,"The Burrow","Dwellings","Molly Weasley","Female","Gryffindor","Human","I seriously doubt that.","I seriously doubt that.","seriously doubt"
2788,"Harry Potter and the Goblet of Fire",2,105,"The Burrow","Dwellings","Arthur Weasley","Male","Gryffindor","Human","Let go kids!","Let go kids!","let go kid"
5872,"Harry Potter and the Deathly Hallows Part 1",5,188,"The Burrow","Dwellings","Ron Weasley","Male","Gryffindor","Human","Always the tone of surprise.","Always the tone of surprise.","always  tone  surpris"
5972,"Harry Potter and the Deathly Hallows Part 1",7,190,"The Burrow","Dwellings","Harry Potter","Male","Gryffindor","Human","Strange, sir?","Strange, sir?","strange sir"
5928,"Harry Potter and the Deathly Hallows Part 1",6,189,"The Burrow","Dwellings","Rufus Scrimgeour","Male","","Human","Don't be coy, Mr. Potter.  Mr. Weasley.  Would you say you were close to your former Headmaster?","Don't be coy, Mr. Potter.  Mr. Weasley.  Would you say you were close to your former Headmaster?","dont  coy mr potter  mr weasley    say   close   former headmast"
5727,"Harry Potter and the Deathly Hallows Part 1",1,184,"The Burrow","Dwellings","Mr. Granger","Male","","Human","Mm.  Yes. Hello, kitten.  Don't you look lovely.","Mm.  Yes. Hello, kitten.  Don't you look lovely.","mm  yes hello kitten  dont  look lov"
4752,"Harry Potter and the Half-Blood Prince",4,161,"The Burrow","Dwellings","Ginny Weasley","Female","Gryffindor","Human","Harry's.  Haven't seen him, have you?  Apparently, he's wandering about the house.","Harry's.  Haven't seen him, have you?  Apparently, he's wandering about the house.","harrys  havent seen     apparently hes wandering   hous"
5941,"Harry Potter and the Deathly Hallows Part 1",6,189,"The Burrow","Dwellings","Ron Weasley","Male","Gryffindor","Human","Oh, c'mon!  Beedle's stories are famous!  Babbity Rabbitty? No...?","Oh, c'mon!  Beedle's stories are famous!  Babbity Rabbitty? No...?","oh cmon  beedles stories  famous  babbity rabbitty"
5870,"Harry Potter and the Deathly Hallows Part 1",5,188,"The Burrow","Dwellings","Nymphadora Tonks","Female","Hufflepuff","Human","Deserves that.  Brilliant, he was. Wouldn't be standing here without him.","Deserves that.  Brilliant, he was. Wouldn't be standing here without him.","deserves   brilliant   wouldnt  standing  without"
5874,"Harry Potter and the Deathly Hallows Part 1",5,188,"The Burrow","Dwellings","Arthur Weasley","Male","Gryffindor","Human","Remus.  Where's my son?","Remus.  Where's my son?","remus  wheres  son"
2778,"Harry Potter and the Goblet of Fire",2,105,"The Burrow","Dwellings","Arthur Weasley","Male","Gryffindor","Human","That's it sir, just over there.","That's it sir, just over there.","thats  sir just"
1003,"Harry Potter and the Chamber of Secrets",4,38,"The Burrow","Dwellings","Harry Potter","Male","Gryffindor","Human","Oh, sorry sir. I'm Harry, sir, Harry Potter.","Oh, sorry sir. I'm Harry, sir, Harry Potter.","oh sorry sir im harry sir harry pott"
988,"Harry Potter and the Chamber of Secrets",4,38,"The Burrow","Dwellings","Ron Weasley","Male","Gryffindor","Human","They were starving him, Mum. There were bars on his window!","They were starving him, Mum. There were bars on his window!","starving  mum   bars   window"
5992,"Harry Potter and the Deathly Hallows Part 1",7,190,"The Burrow","Dwellings","Harry Potter","Male","Gryffindor","Human","Excuse me?  You don't mean to say Dumbledore lived there too?","Excuse me?  You don't mean to say Dumbledore lived there too?","excuse    dont mean  say dumbledore lived"
5840,"Harry Potter and the Deathly Hallows Part 1",4,187,"The Burrow","Dwellings","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","Can't do it, 'arry.  My job's ter get you where we're goin' safe 'n sound -- Mad-Eye's orders!","Can't do it, 'arry.  My job's ter get you where we're goin' safe 'n sound -- Mad-Eye's orders!","cant   arry   jobs ter get    goin safe n sound  madeyes ord"
5982,"Harry Potter and the Deathly Hallows Part 1",7,190,"The Burrow","Dwellings","Muriel","Female","","Human","Yes, well, Rita Skeeter hasn't made that mistake, I'm sure.  Word has it someone talked to her, someone who knew the Dumbledore family well.  You and I both know who that is, Elphias.","Yes, well, Rita Skeeter hasn't made that mistake, I'm sure.  Word has it someone talked to her, someone who knew the Dumbledore family well.  You and I both know who that is, Elphias.","yes well rita skeeter hasnt made  mistake im sure  word   someone talked   someone  knew  dumbledore family well      know    elphia"
5934,"Harry Potter and the Deathly Hallows Part 1",6,189,"The Burrow","Dwellings","Harry Potter","Male","Gryffindor","Human","No idea.","No idea.","idea"
990,"Harry Potter and the Chamber of Secrets",4,38,"The Burrow","Dwellings","Ginny Weasley","Female","Gryffindor","Human","Mum- Mummy, have you seen my jumper?","Mum- Mummy, have you seen my jumper?","mum mummy   seen  jump"
5875,"Harry Potter and the Deathly Hallows Part 1",5,188,"The Burrow","Dwellings","Fred Weasley","Male","Gryffindor","Human","How do you feel, Georgie?","How do you feel, Georgie?","feel georgi"
5889,"Harry Potter and the Deathly Hallows Part 1",5,188,"The Burrow","Dwellings","Remus Lupin","Male","Gryffindor","Werewolf","Better.","Better.","better"
5977,"Harry Potter and the Deathly Hallows Part 1",7,190,"The Burrow","Dwellings","Elphias Doge","Male","","Human","Well, he treasured you, Mr. Potter, I can attest to that.  I can also tell you that when a person passes, it's only natural to rue the things left unsaid, to regret the question never asked. I knew Albus nigh on 100 years, but in many ways he will always remain a riddle even to me.","Well, he treasured you, Mr. Potter, I can attest to that.  I can also tell you that when a person passes, it's only natural to rue the things left unsaid, to regret the question never asked. I knew Albus nigh on 100 years, but in many ways he will always remain a riddle even to me.","well  treasured  mr potter  can attest     can also tell     person passes   natural  rue  things left unsaid  regret  question never asked  knew albus nigh   years   many ways  will always remain  riddle even"
2787,"Harry Potter and the Goblet of Fire",2,105,"The Burrow","Dwellings","Amos Diggory","Male","","Human","Three!","Three!","three"
1001,"Harry Potter and the Chamber of Secrets",4,38,"The Burrow","Dwellings","Ron Weasley","Male","Gryffindor","Human","Dad works in the Ministry of Magic, in the Misuse of Muggle Artifacts Office. Dad loves Muggles, thinks they're fascinating.","Dad works in the Ministry of Magic, in the Misuse of Muggle Artifacts Office. Dad loves Muggles, thinks they're fascinating.","dad works   ministry  magic   misuse  muggle artifacts office dad loves muggles thinks theyre fascin"
5938,"Harry Potter and the Deathly Hallows Part 1",6,189,"The Burrow","Dwellings","Ron Weasley","Male","Gryffindor","Human","Wicked.","Wicked.","wick"
996,"Harry Potter and the Chamber of Secrets",4,38,"The Burrow","Dwellings","George Weasley","Male","Gryffindor","Human","Morning, Dad.","Morning, Dad.","morning dad"
5966,"Harry Potter and the Deathly Hallows Part 1",7,190,"The Burrow","Dwellings","Harry Potter","Male","Gryffindor","Human","I found what you wrote in the Daily Prophet very moving, sir.  I take it you knew Professor Dumbledore well?","I found what you wrote in the Daily Prophet very moving, sir.  I take it you knew Professor Dumbledore well?","found   wrote   daily prophet  moving sir   take   knew professor dumbledore wel"
5953,"Harry Potter and the Deathly Hallows Part 1",7,190,"The Burrow","Dwellings","Remus Lupin","Male","Gryffindor","Werewolf","We want you to be the godfather.","We want you to be the godfather.","want     godfath"
5868,"Harry Potter and the Deathly Hallows Part 1",5,188,"The Burrow","Dwellings","Harry Potter","Male","Gryffindor","Human","Hedwig -- I think.  She was trying to protect me --","Hedwig -- I think.  She was trying to protect me --","hedwig   think    trying  protect"
4730,"Harry Potter and the Half-Blood Prince",3,160,"The Burrow","Dwellings","Harry Potter","Male","Gryffindor","Human","Sir, exactly what was that all --","Sir, exactly what was that all --","sir exactly"
992,"Harry Potter and the Chamber of Secrets",4,38,"The Burrow","Dwellings","Harry Potter","Male","Gryffindor","Human","Hello. W-what did I do?","Hello. W-what did I do?","hello wwhat"
5880,"Harry Potter and the Deathly Hallows Part 1",5,188,"The Burrow","Dwellings","George Weasley","Male","Gryffindor","Human","Reckon I'm still better-looking than you.  Better-looking than Bill, that's for sure.","Reckon I'm still better-looking than you.  Better-looking than Bill, that's for sure.","reckon im still betterlooking    betterlooking  bill thats  sur"
5886,"Harry Potter and the Deathly Hallows Part 1",5,188,"The Burrow","Dwellings","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","Wha's so funny!","Wha's so funny!","whas  funni"
5849,"Harry Potter and the Deathly Hallows Part 1",5,188,"The Burrow","Dwellings","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","They were on us from the star', Molly -- the Death Eaters.  And You-Know-Who as well.","They were on us from the star', Molly -- the Death Eaters.  And You-Know-Who as well.","us   star molly   death eaters   youknowwho  wel"
2777,"Harry Potter and the Goblet of Fire",2,105,"The Burrow","Dwellings","Harry Potter","Male","Gryffindor","Human","Pleasure to meet you too sir.","Pleasure to meet you too sir.","pleasure  meet   sir"
5731,"Harry Potter and the Deathly Hallows Part 1",1,184,"The Burrow","Dwellings","Ron Weasley","Male","Gryffindor","Human","What are those?","What are those?",""
5924,"Harry Potter and the Deathly Hallows Part 1",6,189,"The Burrow","Dwellings","Ron Weasley","Male","Gryffindor","Human","Dunno.  But something tells me he didn't come to give away the bride.","Dunno.  But something tells me he didn't come to give away the bride.","dunno   something tells   didnt come  give away  brid"
4732,"Harry Potter and the Half-Blood Prince",3,160,"The Burrow","Dwellings","Albus Dumbledore","Male","Gryffindor","Human","I fear I may have stolen a wondrous night from you, Harry. She was, truthfully, very pretty. The girl.","I fear I may have stolen a wondrous night from you, Harry. She was, truthfully, very pretty. The girl.","fear  may  stolen  wondrous night   harry   truthfully  pretty  girl"
2779,"Harry Potter and the Goblet of Fire",2,105,"The Burrow","Dwellings","Amos Diggory","Male","","Human","Shall we? We don't want to be late.","Shall we? We don't want to be late.","shall   dont want   l"
998,"Harry Potter and the Chamber of Secrets",4,38,"The Burrow","Dwellings","Molly Weasley","Female","Gryffindor","Human","Morning Arthur!","Morning Arthur!","morning arthur"
5973,"Harry Potter and the Deathly Hallows Part 1",7,190,"The Burrow","Dwellings","Elphias Doge","Male","","Human","It was the owls themselves.  They often arrived in distress.  It was clear they'd traveled great distances in some cases.","It was the owls themselves.  They often arrived in distress.  It was clear they'd traveled great distances in some cases.","owls    often arrived  distress    clear theyd traveled great distances   cas"
5947,"Harry Potter and the Deathly Hallows Part 1",6,189,"The Burrow","Dwellings","Harry Potter","Male","Gryffindor","Human","Excuse me?","Excuse me?","excuse"
5915,"Harry Potter and the Deathly Hallows Part 1",6,189,"The Burrow","Dwellings","Ginny Weasley","Female","Gryffindor","Human","I see.","I see.","see"
1025,"Harry Potter and the Chamber of Secrets",5,39,"The Burrow","Dwellings","Molly Weasley","Female","Gryffindor","Human","Oh, well you go first Ron, so that Harry can see how it's done. Yes. In you go That's it.","Oh, well you go first Ron, so that Harry can see how it's done. Yes. In you go That's it.","oh well  go first ron   harry can see   done yes   go thats"
5962,"Harry Potter and the Deathly Hallows Part 1",7,190,"The Burrow","Dwellings","Xenophilius Lovegood","Male","","Human","I trust you know, Mr. Potter, that we at The Quibbler, unlike those toadies at the Daily Prophet, fully supported Dumbledore during his lifetime and in his death support you just as fully.","I trust you know, Mr. Potter, that we at The Quibbler, unlike those toadies at the Daily Prophet, fully supported Dumbledore during his lifetime and in his death support you just as fully.","trust  know mr potter     quibbler unlike  toadies   daily prophet fully supported dumbledore   lifetime    death support  just  fulli"
995,"Harry Potter and the Chamber of Secrets",4,38,"The Burrow","Dwellings","Fred Weasley","Male","Gryffindor","Human","Morning, Dad.","Morning, Dad.","morning dad"
